ID,City,Restaurant Name,Area Name,Cost for Two,Cuisines,Average Rating,Total Ratings,Is Open,Next Close Time,Aggregated Discount Info,Serviceability,Restaurant Link
12999,Pune,Kwality family Resto and Bar,Karishma Society,₹500 for two,"North Indian, Chinese, Seafood, Punjabi, Snacks, Beverages, Tandoor",4.2,50+,True,2023-09-02 02:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kwality-family-resto-and-bar-kothrud-karishma-society-pune-657935
13000,Pune,Shaan E biryani,NIBM Road,₹500 for two,"Biryani, North Indian, Beverages",3.6,20+,True,2023-09-02 01:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shaan-e-biryani-nibm-road-pune-504009
13001,Pune,Aarvi's Annapurna,Kondhwa,₹200 for two,"North Indian, Chinese, Thalis, Beverages",4.3,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aarvis-annapurna-sheetal-square-kondhwa-pune-665130
13002,Pune,Elephant & Co.,Kalyani Nagar,₹1100 for two,"Continental, Pizzas, American, Italian",4.3,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/elephant-and-co-lower-parel-kalyani-nagar-pune-28305
13003,Pune,Saathee Restaurant & Bar,Aundh,₹200 for two,"North Indian, Chinese",4.2,1K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/saathee-restaurant-and-bar-spicer-college-road-aundh-pune-26122
13004,Pune,Frimos	,Kothrud,₹200 for two,"Chinese, Fast Food, Snacks, Pizzas, Beverages",3.1,7,True,2023-09-02 03:00:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/frimos-shahu-colony-kothrud-pune-644694
13005,Pune,Vaishno Fast Food,Sangvi,₹250 for two,"Chinese, Fast Food",5,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vaishno-fast-food-anupam-nagar-sangvi-pune-399985
13006,Pune,Red Chillies Veg,Wanowrie,₹130 for two,"North Indian, South Indian, Chinese, Snacks, Punjabi",4.1,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/red-chillies-veg-green-valley-road-wanowrie-pune-484244
13007,Pune,Quickie's,Khadki,₹150 for two,"Chinese, Snacks",3.3,10+,True,2023-09-01 19:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/quickies-aundh-road-khadki-pune-573070
13008,Pune,Grab Popcorn,Kothrud,₹200 for two,"Fast Food, Snacks, Chaat",4.6,500+,True,2023-09-01 23:45:00,15% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/grab-popcorn-mit-college-road-kothrud-pune-83417
13009,Pune,North East momos,Wanowrie,₹200 for two,Chinese,,,True,2023-09-01 23:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/north-east-momos-wanowrie-pune-486861
13010,Pune,Kitchen Tandoor Point,Warje,₹300 for two,"Tandoor, Chinese",,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kitchen-tandoor-point-karve-nagar-warje-pune-750861
13011,Pune,Bhukkad Ka Nukkad,Parvati,₹350 for two,"Indian, Chinese, Snacks",3.9,100+,True,2023-09-01 23:00:00,40% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/bhukkad-ka-nukkad-walvekar-nagar-parvati-pune-319030
13012,Pune,Vrindaavan Bhel and Kulfi,Kothrud,₹200 for two,"Chaat, Ice Cream, Sweets",,,True,2023-09-01 22:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vrindaavan-bhel-and-kulfi-karve-nagar-kothrud-pune-735688
13013,Pune,Venkys Xprs Bakulnivas,Kothrud,₹400 for two,North Indian,4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/venkys-xprs-bakulnivas-lokmanya-colony-kothrud-pune-180896
13014,Pune,Kwality family Resto and Bar,Karishma Society,₹500 for two,"North Indian, Chinese, Seafood, Punjabi, Snacks, Beverages, Tandoor",4.2,50+,True,2023-09-02 02:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kwality-family-resto-and-bar-kothrud-karishma-society-pune-657935
13015,Pune,Shaan E biryani,NIBM Road,₹500 for two,"Biryani, North Indian, Beverages",3.6,20+,True,2023-09-02 01:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shaan-e-biryani-nibm-road-pune-504009
13016,Pune,Aarvi's Annapurna,Kondhwa,₹200 for two,"North Indian, Chinese, Thalis, Beverages",4.3,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aarvis-annapurna-sheetal-square-kondhwa-pune-665130
13017,Pune,Elephant & Co.,Kalyani Nagar,₹1100 for two,"Continental, Pizzas, American, Italian",4.3,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/elephant-and-co-lower-parel-kalyani-nagar-pune-28305
13018,Pune,Saathee Restaurant & Bar,Aundh,₹200 for two,"North Indian, Chinese",4.2,1K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/saathee-restaurant-and-bar-spicer-college-road-aundh-pune-26122
13019,Pune,Frimos	,Kothrud,₹200 for two,"Chinese, Fast Food, Snacks, Pizzas, Beverages",3.1,7,True,2023-09-02 03:00:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/frimos-shahu-colony-kothrud-pune-644694
13020,Pune,Vaishno Fast Food,Sangvi,₹250 for two,"Chinese, Fast Food",5,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vaishno-fast-food-anupam-nagar-sangvi-pune-399985
13021,Pune,Red Chillies Veg,Wanowrie,₹130 for two,"North Indian, South Indian, Chinese, Snacks, Punjabi",4.1,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/red-chillies-veg-green-valley-road-wanowrie-pune-484244
13022,Pune,Quickie's,Khadki,₹150 for two,"Chinese, Snacks",3.3,10+,True,2023-09-01 19:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/quickies-aundh-road-khadki-pune-573070
13023,Pune,Grab Popcorn,Kothrud,₹200 for two,"Fast Food, Snacks, Chaat",4.6,500+,True,2023-09-01 23:45:00,15% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/grab-popcorn-mit-college-road-kothrud-pune-83417
13024,Pune,North East momos,Wanowrie,₹200 for two,Chinese,,,True,2023-09-01 23:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/north-east-momos-wanowrie-pune-486861
13025,Pune,Kitchen Tandoor Point,Warje,₹300 for two,"Tandoor, Chinese",,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kitchen-tandoor-point-karve-nagar-warje-pune-750861
13026,Pune,Bhukkad Ka Nukkad,Parvati,₹350 for two,"Indian, Chinese, Snacks",3.9,100+,True,2023-09-01 23:00:00,40% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/bhukkad-ka-nukkad-walvekar-nagar-parvati-pune-319030
13027,Pune,Vrindaavan Bhel and Kulfi,Kothrud,₹200 for two,"Chaat, Ice Cream, Sweets",,,True,2023-09-01 22:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vrindaavan-bhel-and-kulfi-karve-nagar-kothrud-pune-735688
13028,Pune,Venkys Xprs Bakulnivas,Kothrud,₹400 for two,North Indian,4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/venkys-xprs-bakulnivas-lokmanya-colony-kothrud-pune-180896
13029,Pune,Kwality family Resto and Bar,Karishma Society,₹500 for two,"North Indian, Chinese, Seafood, Punjabi, Snacks, Beverages, Tandoor",4.2,50+,True,2023-09-02 02:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kwality-family-resto-and-bar-kothrud-karishma-society-pune-657935
13030,Pune,Shaan E biryani,NIBM Road,₹500 for two,"Biryani, North Indian, Beverages",3.6,20+,True,2023-09-02 01:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shaan-e-biryani-nibm-road-pune-504009
13031,Pune,Aarvi's Annapurna,Kondhwa,₹200 for two,"North Indian, Chinese, Thalis, Beverages",4.3,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aarvis-annapurna-sheetal-square-kondhwa-pune-665130
13032,Pune,Elephant & Co.,Kalyani Nagar,₹1100 for two,"Continental, Pizzas, American, Italian",4.3,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/elephant-and-co-lower-parel-kalyani-nagar-pune-28305
13033,Pune,Saathee Restaurant & Bar,Aundh,₹200 for two,"North Indian, Chinese",4.2,1K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/saathee-restaurant-and-bar-spicer-college-road-aundh-pune-26122
13034,Pune,Frimos	,Kothrud,₹200 for two,"Chinese, Fast Food, Snacks, Pizzas, Beverages",3.1,7,True,2023-09-02 03:00:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/frimos-shahu-colony-kothrud-pune-644694
13035,Pune,Vaishno Fast Food,Sangvi,₹250 for two,"Chinese, Fast Food",5,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vaishno-fast-food-anupam-nagar-sangvi-pune-399985
13036,Pune,Quickie's,Khadki,₹150 for two,"Chinese, Snacks",3.3,10+,True,2023-09-01 19:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/quickies-aundh-road-khadki-pune-573070
13037,Pune,Grab Popcorn,Kothrud,₹200 for two,"Fast Food, Snacks, Chaat",4.6,500+,True,2023-09-01 23:45:00,15% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/grab-popcorn-mit-college-road-kothrud-pune-83417
13038,Pune,North East momos,Wanowrie,₹200 for two,Chinese,,,True,2023-09-01 23:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/north-east-momos-wanowrie-pune-486861
13039,Pune,Kitchen Tandoor Point,Warje,₹300 for two,"Tandoor, Chinese",,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kitchen-tandoor-point-karve-nagar-warje-pune-750861
13040,Pune,Bhukkad Ka Nukkad,Parvati,₹350 for two,"Indian, Chinese, Snacks",3.9,100+,True,2023-09-01 23:00:00,40% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/bhukkad-ka-nukkad-walvekar-nagar-parvati-pune-319030
13041,Pune,Vrindaavan Bhel and Kulfi,Kothrud,₹200 for two,"Chaat, Ice Cream, Sweets",,,True,2023-09-01 22:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vrindaavan-bhel-and-kulfi-karve-nagar-kothrud-pune-735688
13042,Pune,Venkys Xprs Bakulnivas,Kothrud,₹400 for two,North Indian,4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/venkys-xprs-bakulnivas-lokmanya-colony-kothrud-pune-180896
13043,Pune,Kwality family Resto and Bar,Karishma Society,₹500 for two,"North Indian, Chinese, Seafood, Punjabi, Snacks, Beverages, Tandoor",4.2,50+,True,2023-09-02 02:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kwality-family-resto-and-bar-kothrud-karishma-society-pune-657935
13044,Pune,Shaan E biryani,NIBM Road,₹500 for two,"Biryani, North Indian, Beverages",3.6,20+,True,2023-09-02 01:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shaan-e-biryani-nibm-road-pune-504009
13045,Pune,Aarvi's Annapurna,Kondhwa,₹200 for two,"North Indian, Chinese, Thalis, Beverages",4.3,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aarvis-annapurna-sheetal-square-kondhwa-pune-665130
13046,Pune,Elephant & Co.,Kalyani Nagar,₹1100 for two,"Continental, Pizzas, American, Italian",4.3,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/elephant-and-co-lower-parel-kalyani-nagar-pune-28305
13047,Pune,Saathee Restaurant & Bar,Aundh,₹200 for two,"North Indian, Chinese",4.2,1K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/saathee-restaurant-and-bar-spicer-college-road-aundh-pune-26122
13048,Pune,Frimos	,Kothrud,₹200 for two,"Chinese, Fast Food, Snacks, Pizzas, Beverages",3.1,7,True,2023-09-02 03:00:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/frimos-shahu-colony-kothrud-pune-644694
13049,Pune,Vaishno Fast Food,Sangvi,₹250 for two,"Chinese, Fast Food",5,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vaishno-fast-food-anupam-nagar-sangvi-pune-399985
13050,Pune,Cafe Minas,Kothrud,₹400 for two,"Fast Food, Burgers, Chinese",,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-minas-paud-road-kothrud-pune-642035
13051,Pune,Grab Popcorn,Kothrud,₹200 for two,"Fast Food, Snacks, Chaat",4.6,500+,True,2023-09-01 23:45:00,15% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/grab-popcorn-mit-college-road-kothrud-pune-83417
13052,Pune,North East momos,Wanowrie,₹200 for two,Chinese,,,True,2023-09-01 23:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/north-east-momos-wanowrie-pune-486861
13053,Pune,Kitchen Tandoor Point,Warje,₹300 for two,"Tandoor, Chinese",,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kitchen-tandoor-point-karve-nagar-warje-pune-750861
13054,Pune,Bhukkad Ka Nukkad,Parvati,₹350 for two,"Indian, Chinese, Snacks",3.9,100+,True,2023-09-01 23:00:00,40% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/bhukkad-ka-nukkad-walvekar-nagar-parvati-pune-319030
13055,Pune,Vrindaavan Bhel and Kulfi,Kothrud,₹200 for two,"Chaat, Ice Cream, Sweets",,,True,2023-09-01 22:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vrindaavan-bhel-and-kulfi-karve-nagar-kothrud-pune-735688
13056,Pune,Venkys Xprs Bakulnivas,Kothrud,₹400 for two,North Indian,4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/venkys-xprs-bakulnivas-lokmanya-colony-kothrud-pune-180896
13057,Pune,Kwality family Resto and Bar,Karishma Society,₹500 for two,"North Indian, Chinese, Seafood, Punjabi, Snacks, Beverages, Tandoor",4.2,50+,True,2023-09-02 02:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kwality-family-resto-and-bar-kothrud-karishma-society-pune-657935
13058,Pune,Shaan E biryani,NIBM Road,₹500 for two,"Biryani, North Indian, Beverages",3.6,20+,True,2023-09-02 01:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shaan-e-biryani-nibm-road-pune-504009
13059,Pune,Aarvi's Annapurna,Kondhwa,₹200 for two,"North Indian, Chinese, Thalis, Beverages",4.3,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aarvis-annapurna-sheetal-square-kondhwa-pune-665130
13060,Pune,Elephant & Co.,Kalyani Nagar,₹1100 for two,"Continental, Pizzas, American, Italian",4.3,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/elephant-and-co-lower-parel-kalyani-nagar-pune-28305
13061,Pune,Saathee Restaurant & Bar,Aundh,₹200 for two,"North Indian, Chinese",4.2,1K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/saathee-restaurant-and-bar-spicer-college-road-aundh-pune-26122
13062,Pune,Frimos	,Kothrud,₹200 for two,"Chinese, Fast Food, Snacks, Pizzas, Beverages",3.1,7,True,2023-09-02 03:00:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/frimos-shahu-colony-kothrud-pune-644694
13063,Pune,Vaishno Fast Food,Sangvi,₹250 for two,"Chinese, Fast Food",5,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vaishno-fast-food-anupam-nagar-sangvi-pune-399985
13064,Pune,Cafe Minas,Kothrud,₹400 for two,"Fast Food, Burgers, Chinese",,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-minas-paud-road-kothrud-pune-642035
13065,Pune,Anita Mess,Kothrud,₹200 for two,Indian,2.7,6,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/anita-mess-karve-nagar-kothrud-pune-676626
13066,Pune,Kitchen Tandoor Point,Warje,₹300 for two,"Tandoor, Chinese",,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kitchen-tandoor-point-karve-nagar-warje-pune-750861
13067,Pune,Bhukkad Ka Nukkad,Parvati,₹350 for two,"Indian, Chinese, Snacks",3.9,100+,True,2023-09-01 23:00:00,40% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/bhukkad-ka-nukkad-walvekar-nagar-parvati-pune-319030
13068,Pune,Vrindaavan Bhel and Kulfi,Kothrud,₹200 for two,"Chaat, Ice Cream, Sweets",,,True,2023-09-01 22:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vrindaavan-bhel-and-kulfi-karve-nagar-kothrud-pune-735688
13069,Pune,Venkys Xprs Bakulnivas,Kothrud,₹400 for two,North Indian,4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/venkys-xprs-bakulnivas-lokmanya-colony-kothrud-pune-180896
13070,Pune,Kwality family Resto and Bar,Karishma Society,₹500 for two,"North Indian, Chinese, Seafood, Punjabi, Snacks, Beverages, Tandoor",4.2,50+,True,2023-09-02 02:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kwality-family-resto-and-bar-kothrud-karishma-society-pune-657935
13071,Pune,Shaan E biryani,NIBM Road,₹500 for two,"Biryani, North Indian, Beverages",3.6,20+,True,2023-09-02 01:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shaan-e-biryani-nibm-road-pune-504009
13072,Pune,Aarvi's Annapurna,Kondhwa,₹200 for two,"North Indian, Chinese, Thalis, Beverages",4.3,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aarvis-annapurna-sheetal-square-kondhwa-pune-665130
13073,Pune,Elephant & Co.,Kalyani Nagar,₹1100 for two,"Continental, Pizzas, American, Italian",4.3,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/elephant-and-co-lower-parel-kalyani-nagar-pune-28305
13074,Pune,Saathee Restaurant & Bar,Aundh,₹200 for two,"North Indian, Chinese",4.2,1K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/saathee-restaurant-and-bar-spicer-college-road-aundh-pune-26122
13075,Pune,Frimos	,Kothrud,₹200 for two,"Chinese, Fast Food, Snacks, Pizzas, Beverages",3.1,7,True,2023-09-02 03:00:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/frimos-shahu-colony-kothrud-pune-644694
13076,Pune,Vaishno Fast Food,Sangvi,₹250 for two,"Chinese, Fast Food",5,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vaishno-fast-food-anupam-nagar-sangvi-pune-399985
13077,Pune,Cafe Minas,Kothrud,₹400 for two,"Fast Food, Burgers, Chinese",,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-minas-paud-road-kothrud-pune-642035
13078,Pune,Hotel Asha,Kothrud,₹500 for two,"North Indian, Chinese",4.2,1K+,True,2023-09-01 23:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hotel-asha-chaitanya-nagar-kothrud-pune-26105
13079,Pune,Anita Mess,Kothrud,₹200 for two,Indian,2.7,6,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/anita-mess-karve-nagar-kothrud-pune-676626
13080,Pune,Charcoal Barn,Salunkhe Vihar Road,₹250 for two,"Arabian, Fast Food, Beverages",4.2,100+,True,2023-09-02 00:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/charcoal-barn-salunke-vihar-road-salunkhe-vihar-road-pune-397030
13081,Pune,Bhukkad Ka Nukkad,Parvati,₹350 for two,"Indian, Chinese, Snacks",3.9,100+,True,2023-09-01 23:00:00,40% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/bhukkad-ka-nukkad-walvekar-nagar-parvati-pune-319030
13082,Pune,Vrindaavan Bhel and Kulfi,Kothrud,₹200 for two,"Chaat, Ice Cream, Sweets",,,True,2023-09-01 22:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vrindaavan-bhel-and-kulfi-karve-nagar-kothrud-pune-735688
13083,Pune,Venkys Xprs Bakulnivas,Kothrud,₹400 for two,North Indian,4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/venkys-xprs-bakulnivas-lokmanya-colony-kothrud-pune-180896
13084,Pune,Kwality family Resto and Bar,Karishma Society,₹500 for two,"North Indian, Chinese, Seafood, Punjabi, Snacks, Beverages, Tandoor",4.2,50+,True,2023-09-02 02:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kwality-family-resto-and-bar-kothrud-karishma-society-pune-657935
13085,Pune,Shaan E biryani,NIBM Road,₹500 for two,"Biryani, North Indian, Beverages",3.6,20+,True,2023-09-02 01:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shaan-e-biryani-nibm-road-pune-504009
13086,Pune,Aarvi's Annapurna,Kondhwa,₹200 for two,"North Indian, Chinese, Thalis, Beverages",4.3,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aarvis-annapurna-sheetal-square-kondhwa-pune-665130
13087,Pune,Elephant & Co.,Kalyani Nagar,₹1100 for two,"Continental, Pizzas, American, Italian",4.3,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/elephant-and-co-lower-parel-kalyani-nagar-pune-28305
13088,Pune,Saathee Restaurant & Bar,Aundh,₹200 for two,"North Indian, Chinese",4.2,1K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/saathee-restaurant-and-bar-spicer-college-road-aundh-pune-26122
13089,Pune,Frimos	,Kothrud,₹200 for two,"Chinese, Fast Food, Snacks, Pizzas, Beverages",3.1,7,True,2023-09-02 03:00:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/frimos-shahu-colony-kothrud-pune-644694
13090,Pune,Vaishno Fast Food,Sangvi,₹250 for two,"Chinese, Fast Food",5,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vaishno-fast-food-anupam-nagar-sangvi-pune-399985
13091,Pune,Cafe Minas,Kothrud,₹400 for two,"Fast Food, Burgers, Chinese",,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-minas-paud-road-kothrud-pune-642035
13092,Pune,Anita Mess,Kothrud,₹200 for two,Indian,2.7,6,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/anita-mess-karve-nagar-kothrud-pune-676626
13093,Pune,Charcoal Barn,Salunkhe Vihar Road,₹250 for two,"Arabian, Fast Food, Beverages",4.2,100+,True,2023-09-02 00:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/charcoal-barn-salunke-vihar-road-salunkhe-vihar-road-pune-397030
13094,Pune,Himalayan Chinese,Kothrud,₹300 for two,Chinese,4,50+,True,2023-09-01 23:59:00,,SERVICEABLE,https://www.swiggy.com/restaurants/himalayan-chinese-kumbare-township-kothrud-pune-582212
13095,Pune,Helada's,NIBM Road,₹200 for two,"Ice Cream, Beverages",4.4,20+,True,2023-09-01 23:59:00,,SERVICEABLE,https://www.swiggy.com/restaurants/heladas-salunke-vihar-road-nibm-road-pune-283476
13096,Pune,Kitchen Tandoor Point,Warje,₹300 for two,"Tandoor, Chinese",,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kitchen-tandoor-point-karve-nagar-warje-pune-750861
13097,Pune,Bhukkad Ka Nukkad,Parvati,₹350 for two,"Indian, Chinese, Snacks",3.9,100+,True,2023-09-01 23:00:00,40% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/bhukkad-ka-nukkad-walvekar-nagar-parvati-pune-319030
13098,Pune,Vrindaavan Bhel and Kulfi,Kothrud,₹200 for two,"Chaat, Ice Cream, Sweets",,,True,2023-09-01 22:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vrindaavan-bhel-and-kulfi-karve-nagar-kothrud-pune-735688
13099,Pune,Venkys Xprs Bakulnivas,Kothrud,₹400 for two,North Indian,4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/venkys-xprs-bakulnivas-lokmanya-colony-kothrud-pune-180896
13100,Pune,Kwality family Resto and Bar,Karishma Society,₹500 for two,"North Indian, Chinese, Seafood, Punjabi, Snacks, Beverages, Tandoor",4.2,50+,True,2023-09-02 02:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kwality-family-resto-and-bar-kothrud-karishma-society-pune-657935
13101,Pune,Shaan E biryani,NIBM Road,₹500 for two,"Biryani, North Indian, Beverages",3.6,20+,True,2023-09-02 01:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/shaan-e-biryani-nibm-road-pune-504009
13102,Pune,Aarvi's Annapurna,Kondhwa,₹200 for two,"North Indian, Chinese, Thalis, Beverages",4.3,20+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/aarvis-annapurna-sheetal-square-kondhwa-pune-665130
13103,Pune,Elephant & Co.,Kalyani Nagar,₹1100 for two,"Continental, Pizzas, American, Italian",4.3,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/elephant-and-co-lower-parel-kalyani-nagar-pune-28305
13104,Pune,Saathee Restaurant & Bar,Aundh,₹200 for two,"North Indian, Chinese",4.2,1K+,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/saathee-restaurant-and-bar-spicer-college-road-aundh-pune-26122
13105,Pune,Frimos	,Kothrud,₹200 for two,"Chinese, Fast Food, Snacks, Pizzas, Beverages",3.1,7,True,2023-09-02 03:00:00,60% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/frimos-shahu-colony-kothrud-pune-644694
13106,Pune,Vaishno Fast Food,Sangvi,₹250 for two,"Chinese, Fast Food",5,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/vaishno-fast-food-anupam-nagar-sangvi-pune-399985
13107,Pune,Cafe Minas,Kothrud,₹400 for two,"Fast Food, Burgers, Chinese",,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-minas-paud-road-kothrud-pune-642035
13108,Pune,Anita Mess,Kothrud,₹200 for two,Indian,2.7,6,True,2023-09-01 23:30:00,,SERVICEABLE,https://www.swiggy.com/restaurants/anita-mess-karve-nagar-kothrud-pune-676626
13109,Pune,Charcoal Barn,Salunkhe Vihar Road,₹250 for two,"Arabian, Fast Food, Beverages",4.2,100+,True,2023-09-02 00:00:00,₹100 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/charcoal-barn-salunke-vihar-road-salunkhe-vihar-road-pune-397030
